id,name,code,district_id
1851,หัวดง,60230,1651
1852,หัวดง,66000,1715
1853,หัวดง,44180,949
1854,หัวนา,34170,1138
1855,หัวนา,39000,1803
1856,หัวนา,72120,1752
1857,หัวรอ,65000,1756
1858,หัวรอ,13000,1788
1859,หัวลำ,15230,1205
1860,หัวโพ,70160,959
1861,หางดง,50240,897
1862,หางดง,50230,992
1863,หาดคำ,43000,1743
1864,หายยา,50000,1782
1865,หินตก,80130,1692
1866,อากาศ,47170,1647
1867,อาโพน,32230,1061
1868,อำนาจ,37000,1431
1869,อำแพง,74120,1405
1870,อิปัน,84210,1093
1871,อิสาณ,31000,1776
1872,อีปาด,33130,1599
1873,อุทัย,13000,993
1874,เกตรี,91000,1583
1875,เกะรอ,95140,979
1876,เกิ้ง,44000,1777
1877,เขาซก,20190,1462
1878,เขาวง,84230,1528
1879,เขาวง,18120,1619
1880,เขาโร,80110,1037
1881,เคร็ง,80180,941
1882,เจียด,34170,1138
1883,เฉลิม,96130,976
1884,เตาไห,41150,928
1885,เปร็ง,10550,1065
1886,เปียน,90210,1559
1887,เปือย,37000,1431
1888,เป๊าะ,33220,1394
1889,เพหลา,81120,1358
1890,เมือง,42000,1486
1891,เมือง,33110,1597
1892,เรียง,96150,1268
1893,เรือง,55000,1581
1894,เลม็ด,84110,933
1895,เวียง,57140,1477
1896,เวียง,57160,926
1897,เวียง,56000,1658
1898,เวียง,57000,1762
1899,เวียง,50190,966
1900,เวียง,84110,933
1901,เวียง,56110,1322
1902,เวียง,50110,888
1903,เวียง,57150,1481
1904,เวียง,57170,1745
1905,เสม็จ,32170,1454
1906,เสม็ด,20000,1709
1907,เสม็ด,31000,1776
1908,เสาธง,13220,1387
1909,เสาธง,80130,1692
1910,เสียว,33120,1785
1911,เสียว,33110,1577
1912,เหนือ,46000,1773
1913,เหมาะ,82170,898
1914,เหล่า,45170,1684
1915,เหล่า,44140,1672
1916,แคนดง,31150,995
1917,แคราย,74110,1596
1918,แคออก,13190,1070
1919,แม่กา,56000,1658
1920,แม่กุ,63110,1149
1921,แม่คง,58110,1670
1922,แม่คะ,50110,888
1923,แม่คำ,57110,1144
1924,แม่ดง,96160,932
1925,แม่ทะ,52150,996
1926,แม่ทา,50130,1151
1927,แม่นะ,50170,1479
1928,แม่ปะ,52160,924
1929,แม่ปะ,63110,1149
1930,แม่ปุ,52180,1338
1931,แม่ยม,54000,1585
1932,แม่ลา,16130,1389
1933,แม่ลา,13260,1210
1934,แม่วะ,52160,924
1935,แม่สา,55110,1331
1936,แม่สา,50180,1145
1937,แม่สำ,64130,1700
1938,แม่โถ,58120,1589
1939,แม่ใจ,56130,998
1940,แม่ใส,56000,1658
1941,แวงดง,44210,1624
1942,แสงภา,42170,1055
1943,แสนตอ,62130,1766
1944,แสนตอ,70190,1201
1945,แสนตอ,53000,1780
1946,แสนตอ,53110,1056
1947,แสนไห,50350,1490
1948,แสมดำ,10150,1687
1949,โคกภู,47180,971
1950,โคกมน,67260,1216
1951,โคกสี,47110,1702
1952,โคกสี,48130,1109
1953,โคกสี,40000,1734
1954,โคราช,30170,1292
1955,โฆษิต,96110,945
1956,โนนยอ,30270,1022
1957,โบสถ์,30110,969
1958,โพงาม,17140,1446
1959,โพธิ์,33250,1157
1960,โพธิ์,33000,1759
1961,โพนบก,48190,1594
1962,โพนสา,43110,1041
1963,โพนโก,32160,894
1964,โพพระ,76000,1763
1965,โพหัก,70160,959
1966,โพแตง,13190,1070
1967,โมโกร,63170,1315
1968,ในควน,92140,1546
1969,ในเตา,92130,1313
1970,ไกรใน,64170,1353
1971,ไก่คำ,37000,1798
1972,ไชยสอ,40130,942
1973,ไผ่วง,14110,1696
1974,ไพศาล,31140,1534
1975,ไพศาล,45170,1384
1976,ไม้ยา,57290,1618
1977,ไร่ขี,37000,1431
1978,ไร่รถ,72170,1511
1979,ไสไทย,81000,1707
1980,ปอภาร (ปอพาน),45000,1758
1981,กระจัน,71170,1136
1982,กระจาย,35150,1251
1983,กระจิว,13140,914
1984,กระชอน,30110,969
1985,กระตีบ,73140,1355
1986,กระนวน,40170,943
1987,กระสัง,31150,919
1988,กระสัง,31160,1000
1989,กระสัง,31000,1776
1990,กระหวะ,94140,915
1991,กระหาด,32180,1018
1992,กระออม,32170,1454
1993,กระแจะ,22160,1386
1994,กระแชง,33110,1597
1995,กระแชง,12160,1125
1996,กระแชง,13190,1070
1997,กระโทก,30190,1156
1998,กระโสบ,34000,1804
1999,กระโสม,82130,1604
2000,กลอนโด,71260,1768
2001,กลันทา,31000,1776
2002,กลางดง,64150,1685
2003,กลางดง,30130,1249
2004,กวนวัน,43000,1743
2005,กองดิน,21110,931
2006,กองทูล,67140,1308
2007,กองนาง,43110,1041
2008,กองแขก,50270,1343
2009,กองโพน,34170,950
2010,กะดุนง,94110,1288
2011,กะทุ่ม,13150,1101
2012,กะมิยอ,94000,1738
2013,กะรุบี,94230,937
2014,กะลาเส,92000,990
2015,กะลุวอ,96000,1754
2016,กังแอน,32140,1079
2017,กันตัง,92110,1001
2018,กาญจนา,54000,1585
2019,กาลิซา,96130,976
2020,กาเกาะ,32000,1760
2021,กุดกุง,35110,1723
2022,กุดจอก,30120,1217
2023,กุดจอก,17120,1563
2024,กุดจับ,41250,1002
2025,กุดจิก,46190,1381
2026,กุดจิก,30170,1292
2027,กุดจิก,39000,1803
2028,กุดฉิม,48110,1209
2029,กุดชุม,35140,1003
2030,กุดดู่,39140,1158
2031,กุดบาก,47180,1004
2032,กุดรัง,44130,1005
2033,กุดลาด,34000,1804
2034,กุดสระ,41000,1761
2035,กุดแข้,49000,1757
2036,กุดแห่,39170,1049
2037,กุดแห่,35120,1487
2038,กุดโดน,46170,1468
2039,กุรุคุ,48000,1712
2040,กุแหระ,80240,1380
2041,กู่จาน,35110,1723
2042,กู่ทอง,44160,1480
2043,ก่อเอ้,34150,1476
2044,ก้ามปู,44110,1770
2045,ขนงพระ,30130,1249
2046,ขอนยูง,41250,1002
2047,ขอนหาด,80180,941
2048,ขอนแตก,32150,986
2049,ขัวมุง,50140,988
2050,ขุนควร,56140,882
2051,ขุนทอง,30120,1217
2052,ขุนฝาง,53000,1780
2053,ขุนยวม,58140,1007
2054,ขุนศรี,11150,1351
2055,ขุนหาญ,33150,1008
2056,ขุมทอง,10520,1548
2057,ครบุรี,30250,1009
2058,คลองนา,24000,1794
2059,คลองพน,81120,1358
2060,คลองพา,84170,1039
2061,คลองยา,81110,1316
2062,คลองรี,90190,1282
2063,คลองลุ,92110,1001
2064,คลองศก,84250,889
2065,คลองหก,12120,1359
2066,คลองเส,80260,1515
2067,คลองแห,90110,1312
2068,ควนกรด,80110,1037
2069,ควนขัน,91000,1583
2070,ควนชุม,80130,1692
2071,ควนทอง,80210,899
2072,ควนพัง,80130,1692
2073,ควนลัง,90110,1312
2074,ควนศรี,84120,1529
2075,ควนสตอ,91160,1010
2076,ควนเกย,80130,1692
2077,ควนเมา,92130,978
2078,ควนโดน,91160,1010
2079,คอทราย,16150,1724
2080,คอนกาม,33190,1623
2081,คอนฉิม,40330,1345
2082,คอนสาย,41130,1174
2083,คอนสาย,34130,1681
2084,คอนสาร,36180,1011
2085,คอหงส์,90110,1312
2086,คันไร่,34350,1290
2087,คานหาม,13000,993
2088,คำขวาง,34190,1631
2089,คำชะอี,49110,1012
2090,คำด้วง,41160,1237
2091,คำนาดี,38000,1713
2092,คำนาดี,45110,1163
2093,คำพราน,18220,1272
2094,คำพอุง,45230,1500
2095,คำม่วง,40280,1653
2096,คำหยาด,14120,1502
2097,คำหว้า,34330,1033
2098,คำเลาะ,41290,1164
2099,คำแก้ว,38170,1498
2100,คำโตนด,25130,1616
2101,คำใหญ่,46170,1468
2102,คีรีวง,81160,1536
2103,คึกคัก,82110,1514
2104,คึมชาด,40190,1706
2105,คูขวาง,12140,1693
2106,คูเต่า,90110,1312
2107,ค้อทอง,34150,1476
2108,ค้อวัง,35160,1014
2109,ค้อใต้,47110,1702
2110,ฆอเลาะ,96160,932
2111,จระเข้,40210,1460
2112,จองถนน,93130,1475
2113,จอมทอง,65000,1756
2114,จอมทอง,10150,1015
2115,จอมบึง,70150,1017
2116,จอมพระ,55140,1382
2117,จอมพระ,32180,1018
2118,จอมศรี,42110,1478
2119,จอมศรี,41150,928
2120,จอเบาะ,96180,975
2121,จะกว๊ะ,95140,979
2122,จะโหนง,90130,901
2123,จักราช,30230,1019
2124,จักราช,13120,1088
2125,จังหาร,45000,1020
2126,จันดุม,31250,1620
2127,จันทึก,30130,1249
2128,จันอัด,30160,1159
2129,จันเสน,60140,946
2130,จานลาน,37180,890
2131,จารพัต,32110,1445
2132,จิกดู่,37240,1464
2133,จีกแดก,32140,1416
2134,จุมจัง,46110,1676
2135,ฉิมพลี,10170,1374
2136,ชลคราม,84160,1029
2137,ชอนไพร,67000,1783
2138,ชัยนาท,17000,1710
2139,ชัยนาม,65130,1108
2140,ชากโดน,21110,931
2141,ชากไทย,22210,1652
2142,ชื่นชม,44160,1021
2143,ชุมพวง,30270,1022
2144,ชุมแสง,31110,1050
2145,ชุมแสง,21210,1552
2146,ชุมแสง,31150,919
2147,ชุมแสง,32180,1018
2148,ชุมแสง,60120,1023
2149,ชุมแสง,31160,1000
2150,ช่องลม,62170,1549
2151,ช่องแค,60140,946
2152,ช่อผกา,31110,905
2153,ดงกลาง,45180,1767
2154,ดงกลาง,36180,1011
2155,ดงกลาง,66000,1715
2156,ดงขวาง,48000,1712
2157,ดงขวาง,61130,1704
2158,ดงตะขบ,66110,1375
2159,ดงน้อย,24120,1428
2160,ดงพยุง,46000,1025
2161,ดงพลอง,31150,995
2162,ดงพลับ,15110,1401
2163,ดงมะดะ,57000,1147
2164,ดงมะไฟ,39270,1638
2165,ดงมะไฟ,47000,1718
2166,ดงมะไฟ,35170,1195
2167,ดงละคร,26000,1736
2168,ดงหลวง,49140,1024
2169,ดงเค็ง,40190,1706
2170,ดงเย็น,49000,1757
2171,ดงเย็น,41190,1234
2172,ดงใหญ่,44120,1438
2173,ดงใหญ่,30110,969
2174,ดอกล้ำ,45190,1533
2175,ดอกไม้,45130,1639
2176,ดอกไม้,10250,1078
2177,ดอนกอก,31230,1214
2178,ดอนงัว,44130,956
2179,ดอนจาน,46000,1025
2180,ดอนจิก,34110,1748
2181,ดอนดึง,15110,1401
2182,ดอนดู่,40190,1706
2183,ดอนตรอ,30000,1789
2184,ดอนตาล,49120,1026
2185,ดอนตาล,72000,1797
2186,ดอนตูม,73130,1069
2187,ดอนทอง,65000,1756
2188,ดอนทอง,13110,929
2189,ดอนทอง,18190,1307
2190,ดอนปรู,72140,1699
2191,ดอนพุด,18210,1028
2192,ดอนมัน,30180,1077
2193,ดอนมูล,54000,1293
2194,ดอนยาง,76000,1763
2195,ดอนยาง,86160,960
2196,ดอนรวก,73150,1027
2197,ดอนรัก,94170,1297
2198,ดอนลาน,13120,1088
2199,ดอนสัก,84160,1029
2200,ดอนหัน,40000,1734
2201,ดอนเตย,48140,910
2202,ดอนเปา,50360,1148
2203,ดอนเมย,37000,1798
2204,ดอนแตง,62130,1766
2205,ดอนแฝก,73120,1519
2206,ดอนแรด,32130,1426
2207,ดอนแร่,70000,1739
2208,ดอนโอง,45230,1500
2209,ดอนไผ่,70130,1680
2210,ดอยงาม,57120,891
2211,ดอยลาน,57000,1762
2212,ดอยฮาง,57000,1762
2213,ดาโต๊ะ,94170,1297
2214,ดินจี่,46180,1013
2215,ดินทอง,65130,1108
2216,ดินแดง,33180,1167
2217,ดินแดง,81120,982
2218,ดินแดง,10400,1030
2219,ดีหลวง,90190,1282
2220,ดุซงญอ,96220,939
2221,ดูนสาด,40170,999
2222,ดู่ลาด,35170,1195
2223,ดู่ใต้,55000,1581
2224,ด่านใน,30210,1513
2225,ตรมไพร,32110,1445
2226,ตระกาจ,33110,1597
2227,ตระการ,34130,1681
2228,ตระแสง,32000,1760
2229,ตองปิด,33130,1609
2230,ตองโขบ,47280,1746
2231,ตอหลัง,94150,1262
2232,ตะคร้อ,60220,1168
2233,ตะบิ้ง,94110,1288
2234,ตะบ่าย,34250,1730
2235,ตะเบาะ,67000,1783
2236,ตะโหมด,93160,1031
2237,ตั้งใจ,32000,1760
2238,ตากฟ้า,60190,1032
2239,ตากออก,63120,1235
2240,ตากแดด,34130,1681
2241,ตากแดด,82000,1659
2242,ตากแดด,86000,1657
2243,ตาก้อง,73000,1711
2244,ตาจั่น,30260,881
2245,ตาดข่า,42190,1303
2246,ตาดทอง,35000,1660
2247,ตาดทอง,41230,1277
2248,ตาลชุม,55140,1382
2249,ตาลชุม,55110,1331
2250,ตาลสุม,34330,1033
2251,ตาลเอน,13220,1387
2252,ตาลโกน,47110,1702
2253,ตาหลวง,70130,1680
2254,ตาอ็อง,32000,1760
2255,ตาเนิน,36130,1482
2256,ตาเป๊ก,30000,1790
2257,ตูมใต้,41110,1356
2258,ต้นตาล,71170,1635
2259,ต้นตาล,18160,1142
2260,ต้นยวน,84250,889
2261,ต้นเปา,50130,1451
2262,ถนนขาด,73000,1711
2263,ถนนหัก,31110,1050
2264,ถอนสมอ,16140,1199
2265,ถืมตอง,55000,1581
2266,ถ้ำลอด,58150,1414
2267,ถ้ำแข้,34130,1681
2268,ทองเอน,16110,1648
2269,ทะเลบก,72170,1511
2270,ทับกฤช,60120,1023
2271,ทับกุง,41340,1306
2272,ทับคาง,76140,1319
2273,ทับทัน,32150,986
2274,ทับน้ำ,13220,1387
2275,ทับปุด,82180,1034
2276,ทับยาว,10520,1548
2277,ทับใต้,77110,1131
2278,ทับไทร,22140,1721
2279,ทัพทัน,61120,1035
2280,ทัพราช,27180,1194
2281,ทัพไทย,27180,1194
2282,ทางพระ,14120,1502
2283,ทางพูน,30000,1789
2284,ที่วัง,80110,1037
2285,ทุ่งกง,84160,1600
2286,ทุ่งคา,86000,1657
2287,ทุ่งฝน,41310,1036
2288,ทุ่งพง,61110,1298
2289,ทุ่งพอ,90210,1559
2290,ทุ่งมน,32140,1079
2291,ทุ่งมน,35110,1723
